emotion_clause,cause_candidate,pairs_len,correctness
黄女士无奈之下向公安机关报了案,徐某趁黄女士不在家,"15,9",false
黄女士无奈之下向公安机关报了案,将她准备还房贷的12万元现金拿走,"15,16",false
黄女士无奈之下向公安机关报了案,待黄女士发现后虽联系上了徐某,"15,14",false
黄女士无奈之下向公安机关报了案,但他却拒绝归还这笔现金,"15,11",true
黄女士无奈之下向公安机关报了案,徐某迫于压力,"15,6",false
黄女士无奈之下向公安机关报了案,将其中的10万元通过银行汇款还给了黄女士,"15,20",false
黄女士无奈之下向公安机关报了案,然而对剩余的2万元却迟迟不予归还,"15,16",false
黄女士无奈之下向公安机关报了案,并且把黄女士的电话号码拖进了黑名单,"15,17",false
害怕被现男友知道,女子未婚先孕,"8,6",false
害怕被现男友知道,在厕所里产下前男友孩子后,"8,12",false
害怕被现男友知道,居然用塑料带勒住孩子脖子,"8,12",false
害怕被现男友知道,使其窒息而死,"8,6",false
害怕被现男友知道,事后竟又回到寝室睡觉,"8,10",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,2014年12月21日晚上11点,"20,16",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,方某感觉肚子很疼就去了厕所,"20,13",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,结果产下一男婴,"20,7",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,方某忙用手把孩子的脐带扯断,"20,13",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,然后给王明打电话,"20,8",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,其电话被王明拉黑,"20,8",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,久打不通,"20,4",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,方某随手捡过一个黑色塑料袋,"20,13",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,将其扭成条状,"20,6",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,缠绕在男婴的脖子上,"20,9",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,使其窒息而死,"20,6",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,并将其尸体用黑色塑料袋包了五六层,"20,16",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,放入自己床底的行李箱中,"20,11",false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,上面以衣服遮盖,"20,7",false
事后又追悔莫及,方某出于无知和害怕,"7,9",false
事后又追悔莫及,知道怀孕后并没有进行相应孕检,"7,14",false
事后又追悔莫及,也没有为婴儿降生做相应的准备,"7,14",false
事后又追悔莫及,突然产子后,"7,5",false
事后又追悔莫及,为了保住脸面,"7,6",false
事后又追悔莫及,情急之下不择手段,"7,8",true
怕被人发现,方某出于无知和害怕,"5,9",false
怕被人发现,知道怀孕后并没有进行相应孕检,"5,14",false
怕被人发现,也没有为婴儿降生做相应的准备,"5,14",false
怕被人发现,突然产子后,"5,5",false
怕被人发现,为了保住脸面,"5,6",false
怕被人发现,情急之下不择手段,"5,8",false
无奈的她没有太多怨言,陈某得知丈夫婚外同居后,"10,11",true
无奈的她没有太多怨言,只要求叶某每月及时支付保姆费和生活费,"10,18",false
无奈的她没有太多怨言,直至去年4月份,"10,7",false
无奈的她没有太多怨言,瘫痪在床的陈某灰心丧气服农药自杀了,"10,17",false
她在无奈之下提出了协议离婚,当时家里的大事小事都是婆婆当家做主,"13,17",false
她在无奈之下提出了协议离婚,侯爱红说,"13,4",false
她在无奈之下提出了协议离婚,虽然夫妻俩的感情一直很好,"13,12",false
她在无奈之下提出了协议离婚,但婆媳问题却日渐严重,"13,10",false
她在无奈之下提出了协议离婚,夹在中间为难的郭永奎,"13,10",false
她在无奈之下提出了协议离婚,爱上了喝酒,"13,5",false
她在无奈之下提出了协议离婚,对家里的事不管不顾,"13,9",false
她在无奈之下提出了协议离婚,家中所有的担子,"13,7",false
她在无奈之下提出了协议离婚,几乎落在了侯爱红一个人身上,"13,13",false
她在无奈之下提出了协议离婚,面对日益找茬的婆婆和经常醉酒的丈夫,"13,17",true
她在无奈之下提出了协议离婚,侯爱红说,"13,4",false
让他经常感到绝望压抑,郭永奎离婚后,"10,6",false
让他经常感到绝望压抑,在父母的安排下,"10,7",false
让他经常感到绝望压抑,谈过3个女朋友,"10,7",false
让他经常感到绝望压抑,但都没有结果,"10,6",false
让他经常感到绝望压抑,她们都觉得,"10,5",false
让他经常感到绝望压抑,郭永奎心里一直没有忘记前妻,"10,13",false
让他经常感到绝望压抑,郭永奎先后送走了逝去的父母,"10,13",false
让他经常感到绝望压抑,为了生计辗转多地打工,"10,10",false
让他经常感到绝望压抑,父母的离世,"10,5",true
让他经常感到绝望压抑,对前妻和孩子的思念,"10,9",true
成了漯河市民的喜悦中,我当时还沉浸在买了新房,"10,11",true
成了漯河市民的喜悦中,感觉终于可以松一口气,"10,10",false
成了漯河市民的喜悦中,停下脚步歇一歇了,"10,8",false
成了漯河市民的喜悦中,侯爱红告诉记者,"10,7",false
成了漯河市民的喜悦中,这时她突然接到郭永奎朋友的电话,"10,15",false
成了漯河市民的喜悦中,说郭永奎在济南得了脑溢血,"10,12",false
成了漯河市民的喜悦中,现在昏迷住在济南一家医院,"10,12",false
我还是挺心疼的,虽然已经离婚十年了,"7,9",false
我还是挺心疼的,但是看着他躺在医院不能动,"7,12",true
我还是挺心疼的,在一起的那些年,"7,7",false
我还是挺心疼的,他对我挺好的,"7,6",false
我还是挺心疼的,我们之间也没有什么大的矛盾,"7,13",false
我还是挺心疼的,在济南陪他治病那段时间,"7,11",false
我还是挺心疼的,我想了很多,"7,5",false
我还是挺心疼的,虽然已经离婚了,"7,7",false
我还是挺心疼的,但他毕竟是孩子的亲爹,"7,10",false
我还是挺心疼的,为了孩子,"7,4",false
我还是挺心疼的,我也不能不管他,"7,7",false
我还是挺心疼的,侯爱红说,"7,4",false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,婚后第2个月,"22,6",false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,李梅怀孕了,"22,5",false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,但仅3个月后,"22,6",false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,李梅却发现丈夫刘军有外遇,"22,12",true
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,并且这个潜伏已久的第三者也已怀孕,"22,16",true
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,他还写了份保证书,"22,8",false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,保证以后不再联系第三者,"22,11",false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,如果做不到,"22,5",false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,净身出户,"22,4",false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,房子留给李梅和孩子,"22,9",false
却让剩男剩女们心有余悸,春节假期已经结束,"11,8",false
却让剩男剩女们心有余悸,上班族开启了上班模式,"11,10",false
却让剩男剩女们心有余悸,但春节期间的那场战争——相亲,"11,14",true
吐槽自己成为被催婚族的苦恼和无奈,3月5日,"16,4",false
吐槽自己成为被催婚族的苦恼和无奈,有网友在红网论坛以常德一美女写保证书要嫁出去不然就睡马路为题,"16,30",false
吐槽自己成为被催婚族的苦恼和无奈,晒出了一张保证书,"16,8",false
我确实很着急,相比于小徐的淡定,"6,8",false
我确实很着急,小徐的妈妈就坐不住了,"6,10",false
我确实很着急,她周围的同学朋友同事,"6,10",false
我确实很着急,都陆陆续续结婚了,"6,8",false
我确实很着急,她连个男朋友都没谈过,"6,10",true
我确实很着急,我也知道这个保证书没什么实质性作用,"6,17",false
我确实很着急,就是图个心安,"6,6",false
王女士很开心,昨天,"6,2",false
王女士很开心,得知有很多热心人都愿意帮助她完成心愿,"6,18",true
王女士很开心,无论什么结果我都能接受,"6,11",false
王女士很开心,当然也期待能有一个好结果,"6,12",false
王女士很开心,感谢这些热心人和媒体,"6,10",false
王女士非常激动,昨晚11时48分,"7,8",false
王女士非常激动,王女士给记者回过来电话表示,"7,13",false
王女士非常激动,外出办事,"7,4",false
王女士非常激动,手机没电了,"7,5",false
王女士非常激动,没想到错过了记者那么多电话,"7,13",false
王女士非常激动,当得知心仪男子已找到,"7,10",true
王女士非常激动,真的啊,"7,3",false
王女士非常激动,这么快,"7,3",false
王女士非常激动,随后当记者告诉她,"7,8",false
王女士非常激动,这名男子已婚的消息后,"7,10",false
王女士非常激动,电话那头的王女士沉默的几秒钟后表示这样啊,"7,20",false
王女士非常激动,那就没有见面的必要了,"7,10",false
王女士非常激动,也没什么遗憾了,"7,7",false
王女士非常激动,至少我努力了,"7,6",false
王女士非常激动,做了一件感动自己的事情,"7,11",false
王女士非常激动,当得知对方快要当爸爸的消息后,"7,14",false
王女士非常激动,王女士连连说了几句祝福他,"7,12",false
王女士非常激动,并表示这件事就这么过去了,"7,12",false
王女士非常激动,她会继续寻找属于自己的幸福,"7,13",false
徐永芬仍忍不住哽咽,亲戚朋友我都借了,"9,8",false
徐永芬仍忍不住哽咽,终于凑到钱做了手术,"9,9",false
徐永芬仍忍不住哽咽,但我们再也承担不了昂贵的医药费,"9,15",false
徐永芬仍忍不住哽咽,术后第二天他就出院,"9,9",false
徐永芬仍忍不住哽咽,就连术后拆线,"9,6",false
徐永芬仍忍不住哽咽,都是他对着镜子拆的,"9,9",false
徐永芬仍忍不住哽咽,回忆起最难的日子,"9,8",true
刘淑梅就很焦虑,每当在新闻上看到血库告急的消息,"7,15",true
刘淑梅就很焦虑,她希望能有更多的人加入义务献血的队伍,"7,18",false
刘淑梅就很焦虑,给紧急患者扩宽生命道路,"7,11",false
刘淑梅就很焦虑,但是献血是自愿的事,"7,9",false
刘淑梅就很焦虑,在刘淑梅看来,"7,6",false
刘淑梅就很焦虑,自己十几年的献血经历是义务而非张扬的资本,"7,20",false
刘淑梅就很焦虑,她希望自己的坚持能稍稍缓解一下血库的存血不足情况,"7,24",false
曾经刘淑梅一直为献血年龄限定在55岁而苦恼,刘淑梅乐呵呵地告诉记者,"21,11",false
曾经刘淑梅一直为献血年龄限定在55岁而苦恼,她和她的家人都很健康,"21,10",false
曾经刘淑梅一直为献血年龄限定在55岁而苦恼,可以持续献血为社会做贡献,"21,12",false
曾经刘淑梅一直为献血年龄限定在55岁而苦恼,我现在献血都成习惯了,"21,10",false
曾经刘淑梅一直为献血年龄限定在55岁而苦恼,后来血站工作人员告诉我,"21,11",false
曾经刘淑梅一直为献血年龄限定在55岁而苦恼,献血年龄现在放宽到60岁,"21,12",false
曾经刘淑梅一直为献血年龄限定在55岁而苦恼,我还可以继续献血,"21,8",false
曾经刘淑梅一直为献血年龄限定在55岁而苦恼,一直到我六十岁那一天,"21,10",false
曾经刘淑梅一直为献血年龄限定在55岁而苦恼,到我的身体不允许我献血的那一天,"21,15",false
要是年龄到了不能继续献血我就会非常失落,刘淑梅乐呵呵地告诉记者,"19,11",false
要是年龄到了不能继续献血我就会非常失落,她和她的家人都很健康,"19,10",false
要是年龄到了不能继续献血我就会非常失落,可以持续献血为社会做贡献,"19,12",false
要是年龄到了不能继续献血我就会非常失落,我现在献血都成习惯了,"19,10",false
要是年龄到了不能继续献血我就会非常失落,后来血站工作人员告诉我,"19,11",false
要是年龄到了不能继续献血我就会非常失落,献血年龄现在放宽到60岁,"19,12",false
要是年龄到了不能继续献血我就会非常失落,我还可以继续献血,"19,8",false
要是年龄到了不能继续献血我就会非常失落,一直到我六十岁那一天,"19,10",false
要是年龄到了不能继续献血我就会非常失落,到我的身体不允许我献血的那一天,"19,15",false
