emotion_clause,cause_candidate,conn,pairs_len,correctness,is_cause_conn
真是太幸运了,还躺在病床上的程霞,而,"6,10",False,false
真是太幸运了,以微弱的声音说到,就,"6,9",False,false
还要感谢所有帮助过我的人,记者16日从第三军医大学新桥医院获悉,但,"12,19",False,false
还要感谢所有帮助过我的人,尿毒症患者程霞冒死产下一名5斤重健康男婴,因,"12,21",False,true
还要感谢所有帮助过我的人,我这条命都是妈妈给的,而,"12,11",False,false
还要感谢所有帮助过我的人,现在我也有了宝宝,而,"12,9",False,false
还要感谢所有帮助过我的人,还躺在病床上的程霞,而,"12,10",False,false
还要感谢所有帮助过我的人,以微弱的声音说到,但,"12,9",False,false
她气到想勒死他,据台湾中央社16日报道,而,"7,12",False,false
她气到想勒死他,日本男性2月14日情人节通常会收到巧克力和其他礼物,而,"7,26",False,false
她气到想勒死他,而他们3月14日白色情人节当天必须回送礼物给另一半,因,"7,26",False,true
她气到想勒死他,西山美惠31岁的丈夫一脚将她踢开后,但,"7,18",False,false
她气到想勒死他,她疑似企图用领带掐死他,但,"7,12",False,false
她气到想勒死他,老公午夜时分打电话报警,当,"7,12",False,false
她气到想勒死他,西山美惠随后在日本西部堺市家中被捕,但,"7,18",False,false
她气到想勒死他,并向警方表示,但,"7,7",False,false
她气到想勒死他,她怀疑老公有外遇,但,"7,9",False,false
她气到想勒死他,西山告诉警方,而,"7,7",False,false
她气到想勒死他,老公情人节没有回送礼物,但,"7,12",True,false
我和她妈着急啊,闺女是高中教师,与,"7,8",False,false
我和她妈着急啊,现在带着高三毕业班,但,"7,10",False,false
我和她妈着急啊,工作忙也顾不上自己的事,但,"7,12",True,false
我和她妈着急啊,就趁有活动来替她看看,但,"7,11",False,false
我和她妈着急啊,在相亲活动现场,就,"7,8",False,false
我和她妈着急啊,老年人的数量基本上和年轻人相当,而,"7,16",False,false
我和她妈着急啊,他们都是来替孩子打头阵的,但,"7,13",False,false
父母着急主动请缨,记者调查发现,但,"8,7",False,false
父母着急主动请缨,本该是年轻人自己做主的相亲大会,而,"8,16",False,false
父母着急主动请缨,反而是爹妈唱了主角,但,"8,10",False,false
父母着急主动请缨,要么是儿女排斥相亲,但,"8,10",True,false
父母着急主动请缨,不愿来现场,却,"8,6",True,false
父母着急主动请缨,要么就是父母不放心,但,"8,10",False,false
父母着急主动请缨,替孩子来把关货比三家,就,"8,11",False,false
年轻时的情感创伤让黄女士心有余悸,经过一段时间的交往,但,"16,10",False,false
年轻时的情感创伤让黄女士心有余悸,他们都感觉非常有缘,但,"16,10",False,false
年轻时的情感创伤让黄女士心有余悸,经过几个月的地下恋情,但,"16,11",False,false
年轻时的情感创伤让黄女士心有余悸,徐某信誓旦旦地表示愿意娶黄女士为妻,但,"16,18",False,false
年轻时的情感创伤让黄女士心有余悸,她并没有接受徐某的求婚,但,"16,12",False,false
年轻时的情感创伤让黄女士心有余悸,之后两人继续以姐弟相称,但,"16,12",False,false
黄女士无奈之下向法院提起诉讼,事业有成的黄女士与小20岁的小伙结婚,但,"14,19",False,false
黄女士无奈之下向法院提起诉讼,为避免人财两空,但,"14,8",False,false
黄女士无奈之下向法院提起诉讼,两人在婚前进行了财产公证,但,"14,13",False,false
黄女士无奈之下向法院提起诉讼,怎知婚后小伙两次拿走黄女士钱财,但,"14,16",True,false
黄女士无奈之下向公安机关报了案,2014年11月,更,"15,9",False,false
黄女士无奈之下向公安机关报了案,徐某趁黄女士不在家,而,"15,10",False,false
黄女士无奈之下向公安机关报了案,将她准备还房贷的12万元现金拿走,就,"15,17",False,false
黄女士无奈之下向公安机关报了案,待黄女士发现后虽联系上了徐某,但,"15,15",False,false
黄女士无奈之下向公安机关报了案,但他却拒绝归还这笔现金,但,"15,12",True,false
黄女士无奈之下向公安机关报了案,徐某迫于压力,但,"15,7",False,false
黄女士无奈之下向公安机关报了案,将其中的10万元通过银行汇款还给了黄女士,就,"15,21",False,false
黄女士无奈之下向公安机关报了案,然而对剩余的2万元却迟迟不予归还,但,"15,17",False,false
黄女士无奈之下向公安机关报了案,并且把黄女士的电话号码拖进了黑名单,但,"15,18",False,false
害怕被现男友知道,女子未婚先孕,因,"8,7",False,true
害怕被现男友知道,在厕所里产下前男友孩子后,而,"8,13",False,false
害怕被现男友知道,居然用塑料带勒住孩子脖子,却,"8,13",False,false
害怕被现男友知道,使其窒息而死,而,"8,7",False,false
害怕被现男友知道,事后竟又回到寝室睡觉,但,"8,11",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,2014年12月21日晚上11点,而,"20,17",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,方某感觉肚子很疼就去了厕所,当,"20,14",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,结果产下一男婴,但,"20,8",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,方某忙用手把孩子的脐带扯断,而,"20,14",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,然后给王明打电话,但,"20,9",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,其电话被王明拉黑,因,"20,9",False,true
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,久打不通,更,"20,5",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,方某随手捡过一个黑色塑料袋,而,"20,14",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,将其扭成条状,或,"20,7",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,缠绕在男婴的脖子上,便,"20,10",False,true
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,使其窒息而死,而,"20,7",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,并将其尸体用黑色塑料袋包了五六层,但,"20,17",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,放入自己床底的行李箱中,而,"20,12",False,false
过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,上面以衣服遮盖,但,"20,8",False,false
事后又追悔莫及,方某出于无知和害怕,但,"7,10",False,false
事后又追悔莫及,知道怀孕后并没有进行相应孕检,当,"7,15",False,false
事后又追悔莫及,也没有为婴儿降生做相应的准备,但,"7,15",False,false
事后又追悔莫及,突然产子后,但,"7,6",False,false
事后又追悔莫及,为了保住脸面,但,"7,7",False,false
事后又追悔莫及,情急之下不择手段,但,"7,9",True,false
怕被人发现,方某出于无知和害怕,但,"5,10",False,false
怕被人发现,知道怀孕后并没有进行相应孕检,但,"5,15",False,false
怕被人发现,也没有为婴儿降生做相应的准备,但,"5,15",False,false
怕被人发现,突然产子后,但,"5,6",False,false
怕被人发现,为了保住脸面,就,"5,7",False,false
怕被人发现,情急之下不择手段,但,"5,9",False,false
无奈的她没有太多怨言,陈某得知丈夫婚外同居后,当,"10,12",True,false
无奈的她没有太多怨言,只要求叶某每月及时支付保姆费和生活费,但,"10,19",False,false
无奈的她没有太多怨言,直至去年4月份,但,"10,8",False,false
无奈的她没有太多怨言,瘫痪在床的陈某灰心丧气服农药自杀了,而,"10,18",False,false
她在无奈之下提出了协议离婚,当时家里的大事小事都是婆婆当家做主,但,"13,18",False,false
她在无奈之下提出了协议离婚,侯爱红说,但,"13,5",False,false
她在无奈之下提出了协议离婚,虽然夫妻俩的感情一直很好,但,"13,13",False,false
她在无奈之下提出了协议离婚,但婆媳问题却日渐严重,但,"13,11",False,false
她在无奈之下提出了协议离婚,夹在中间为难的郭永奎,而,"13,11",False,false
她在无奈之下提出了协议离婚,爱上了喝酒,却,"13,6",False,false
她在无奈之下提出了协议离婚,对家里的事不管不顾,但,"13,10",False,false
她在无奈之下提出了协议离婚,家中所有的担子,与,"13,8",False,false
她在无奈之下提出了协议离婚,几乎落在了侯爱红一个人身上,但,"13,14",False,false
她在无奈之下提出了协议离婚,面对日益找茬的婆婆和经常醉酒的丈夫,但,"13,18",True,false
她在无奈之下提出了协议离婚,侯爱红说,但,"13,5",False,false
让他经常感到绝望压抑,郭永奎离婚后,与,"10,7",False,false
让他经常感到绝望压抑,在父母的安排下,但,"10,8",False,false
让他经常感到绝望压抑,谈过3个女朋友,但,"10,8",False,false
让他经常感到绝望压抑,但都没有结果,但,"10,7",False,false
让他经常感到绝望压抑,她们都觉得,但,"10,6",False,false
让他经常感到绝望压抑,郭永奎心里一直没有忘记前妻,但,"10,14",False,false
让他经常感到绝望压抑,郭永奎先后送走了逝去的父母,但,"10,14",False,false
让他经常感到绝望压抑,为了生计辗转多地打工,但,"10,11",False,false
让他经常感到绝望压抑,父母的离世,因,"10,6",True,true
让他经常感到绝望压抑,对前妻和孩子的思念,而,"10,10",True,false
成了漯河市民的喜悦中,我当时还沉浸在买了新房,而,"10,12",True,false
成了漯河市民的喜悦中,感觉终于可以松一口气,总,"10,11",False,false
成了漯河市民的喜悦中,停下脚步歇一歇了,就,"10,9",False,false
成了漯河市民的喜悦中,侯爱红告诉记者,但,"10,8",False,false
成了漯河市民的喜悦中,这时她突然接到郭永奎朋友的电话,但,"10,16",False,false
成了漯河市民的喜悦中,说郭永奎在济南得了脑溢血,却,"10,13",False,false
成了漯河市民的喜悦中,现在昏迷住在济南一家医院,但,"10,13",False,false
我还是挺心疼的,虽然已经离婚十年了,但,"7,10",False,false
我还是挺心疼的,但是看着他躺在医院不能动,但,"7,13",True,false
我还是挺心疼的,在一起的那些年,但,"7,8",False,false
我还是挺心疼的,他对我挺好的,但,"7,7",False,false
我还是挺心疼的,我们之间也没有什么大的矛盾,但,"7,14",False,false
我还是挺心疼的,在济南陪他治病那段时间,就,"7,12",False,false
我还是挺心疼的,我想了很多,但,"7,6",False,false
我还是挺心疼的,虽然已经离婚了,但,"7,8",False,false
我还是挺心疼的,但他毕竟是孩子的亲爹,但,"7,11",False,false
我还是挺心疼的,为了孩子,但,"7,5",False,false
我还是挺心疼的,我也不能不管他,但,"7,8",False,false
我还是挺心疼的,侯爱红说,但,"7,5",False,false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,婚后第2个月,但,"22,7",False,false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,李梅怀孕了,但,"22,6",False,false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,但仅3个月后,但,"22,7",False,false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,李梅却发现丈夫刘军有外遇,但,"22,13",True,false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,并且这个潜伏已久的第三者也已怀孕,但,"22,17",True,false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,他还写了份保证书,但,"22,9",False,false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,保证以后不再联系第三者,但,"22,12",False,false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,如果做不到,但,"22,6",False,false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,净身出户,但,"22,5",False,false
自觉愧疚的丈夫刘军不停地道歉希望能够挽留李梅,房子留给李梅和孩子,但,"22,10",False,false
却让剩男剩女们心有余悸,春节假期已经结束,而,"11,9",False,false
却让剩男剩女们心有余悸,上班族开启了上班模式,而,"11,11",False,false
却让剩男剩女们心有余悸,但春节期间的那场战争——相亲,而,"11,15",True,false
吐槽自己成为被催婚族的苦恼和无奈,3月5日,如,"16,5",False,false
吐槽自己成为被催婚族的苦恼和无奈,有网友在红网论坛以常德一美女写保证书要嫁出去不然就睡马路为题,更,"16,31",False,false
