section,emo_clause_index,cau_candidate_index,emotion_clause,cause_candidate,conn,correctness,is_cause_conn
38,3,4,感觉天都要塌了,徐萍这样来形容得知丈夫患病时的感受,而,False,false
38,3,5,感觉天都要塌了,丈夫是她和两岁孩子的支柱,而,True,false
38,3,3,感觉天都要塌了,感觉天都要塌了,但,False,false
39,4,1,他十分感动,她身体就不好,但,False,false
39,4,2,他十分感动,娃娃也要人照顾,但,False,false
39,4,3,他十分感动,张志刚得知妻子要捐肾给自己时,当,True,false
39,4,6,他十分感动,好在17日夫妻俩在四川大学华西医院的手术非常顺利,而,False,false
39,4,4,他十分感动,他十分感动,但,False,false
39,5,1,同时也非常担心,她身体就不好,而,False,false
39,5,2,同时也非常担心,娃娃也要人照顾,但,False,false
39,5,3,同时也非常担心,张志刚得知妻子要捐肾给自己时,当,True,false
39,5,6,同时也非常担心,好在17日夫妻俩在四川大学华西医院的手术非常顺利,但,False,false
39,5,5,同时也非常担心,同时也非常担心,但,False,false
41,13,1,当时我娘我嫂子都哭昏过去了,翟金华介绍,由,False,true
41,13,2,当时我娘我嫂子都哭昏过去了,哥哥当兵走的时候还是解放前,但,False,false
41,13,3,当时我娘我嫂子都哭昏过去了,那时自己才15岁,而,False,false
41,13,4,当时我娘我嫂子都哭昏过去了,不懂事,更,False,false
41,13,5,当时我娘我嫂子都哭昏过去了,再加上时间过去很久了,但,False,false
41,13,6,当时我娘我嫂子都哭昏过去了,很多事情自己都记不得了,但,False,false
41,13,7,当时我娘我嫂子都哭昏过去了,我只记得他走后不久我奶奶还骑着小毛驴,但,False,false
41,13,8,当时我娘我嫂子都哭昏过去了,带着我去他参军后暂时驻扎的村庄看他,就,False,false
41,13,9,当时我娘我嫂子都哭昏过去了,后来就再也没有音讯了,但,False,false
41,13,10,当时我娘我嫂子都哭昏过去了,直到1952年,但,False,false
41,13,11,当时我娘我嫂子都哭昏过去了,民政部门送到家里一个烈士证,由,False,true
41,13,12,当时我娘我嫂子都哭昏过去了,说我哥死在朝鲜了,就,True,false
41,13,13,当时我娘我嫂子都哭昏过去了,当时我娘我嫂子都哭昏过去了,而,False,false
42,5,1,真的是皆大欢喜,中国人自古有落叶归根的传统,而,False,false
42,5,2,真的是皆大欢喜,63年来,但,False,false
42,5,3,真的是皆大欢喜,我日夜都想有朝一日能找到父亲的安葬地,而,False,false
42,5,4,真的是皆大欢喜,如果能和父亲团聚,但,True,false
42,5,6,真的是皆大欢喜,同时,但,False,false
42,5,7,真的是皆大欢喜,记者与周玉玺烈士的孙女周女士取得了联系,当,False,false
42,5,8,真的是皆大欢喜,周女士说,但,False,false
42,5,9,真的是皆大欢喜,自己的父亲今年已经65岁高龄了,而,False,false
42,5,10,真的是皆大欢喜,一直心心念念牵挂着爷爷的去向,却,False,false
42,5,11,真的是皆大欢喜,总是让自己去打听,但,False,false
42,5,12,真的是皆大欢喜,见到本报刊发的为烈士找寻亲人的报道,就,False,false
42,5,5,真的是皆大欢喜,真的是皆大欢喜,但,False,false
42,13,1,自己和父亲都激动不已,中国人自古有落叶归根的传统,而,False,false
42,13,2,自己和父亲都激动不已,63年来,但,False,false
42,13,3,自己和父亲都激动不已,我日夜都想有朝一日能找到父亲的安葬地,而,False,false
42,13,4,自己和父亲都激动不已,如果能和父亲团聚,但,False,false
42,13,6,自己和父亲都激动不已,同时,但,False,false
42,13,7,自己和父亲都激动不已,记者与周玉玺烈士的孙女周女士取得了联系,但,False,false
42,13,8,自己和父亲都激动不已,周女士说,但,False,false
42,13,9,自己和父亲都激动不已,自己的父亲今年已经65岁高龄了,而,False,false
42,13,10,自己和父亲都激动不已,一直心心念念牵挂着爷爷的去向,却,False,false
42,13,11,自己和父亲都激动不已,总是让自己去打听,但,False,false
42,13,12,自己和父亲都激动不已,见到本报刊发的为烈士找寻亲人的报道,当,True,false
42,13,13,自己和父亲都激动不已,自己和父亲都激动不已,而,False,false
44,5,1,真是太幸运了,记者16日从第三军医大学新桥医院获悉,但,False,false
44,5,2,真是太幸运了,尿毒症患者程霞冒死产下一名5斤重健康男婴,因,False,true
44,5,3,真是太幸运了,我这条命都是妈妈给的,而,False,false
44,5,4,真是太幸运了,现在我也有了宝宝,而,True,false
44,5,7,真是太幸运了,还躺在病床上的程霞,而,False,false
44,5,8,真是太幸运了,以微弱的声音说到,就,False,false
44,5,5,真是太幸运了,真是太幸运了,但,False,false
44,6,1,还要感谢所有帮助过我的人,记者16日从第三军医大学新桥医院获悉,但,False,false
44,6,2,还要感谢所有帮助过我的人,尿毒症患者程霞冒死产下一名5斤重健康男婴,因,False,true
44,6,3,还要感谢所有帮助过我的人,我这条命都是妈妈给的,而,False,false
44,6,4,还要感谢所有帮助过我的人,现在我也有了宝宝,而,False,false
44,6,7,还要感谢所有帮助过我的人,还躺在病床上的程霞,而,False,false
44,6,8,还要感谢所有帮助过我的人,以微弱的声音说到,但,False,false
44,6,6,还要感谢所有帮助过我的人,还要感谢所有帮助过我的人,但,True,false
46,12,1,她气到想勒死他,据台湾中央社16日报道,而,False,false
46,12,2,她气到想勒死他,日本男性2月14日情人节通常会收到巧克力和其他礼物,而,False,false
46,12,3,她气到想勒死他,而他们3月14日白色情人节当天必须回送礼物给另一半,因,False,true
46,12,4,她气到想勒死他,西山美惠31岁的丈夫一脚将她踢开后,但,False,false
46,12,5,她气到想勒死他,她疑似企图用领带掐死他,但,False,false
46,12,6,她气到想勒死他,老公午夜时分打电话报警,当,False,false
46,12,7,她气到想勒死他,西山美惠随后在日本西部堺市家中被捕,但,False,false
46,12,8,她气到想勒死他,并向警方表示,但,False,false
46,12,9,她气到想勒死他,她怀疑老公有外遇,但,False,false
46,12,10,她气到想勒死他,西山告诉警方,而,False,false
46,12,11,她气到想勒死他,老公情人节没有回送礼物,但,True,false
46,12,12,她气到想勒死他,她气到想勒死他,但,False,false
47,4,1,我和她妈着急啊,闺女是高中教师,与,False,false
47,4,2,我和她妈着急啊,现在带着高三毕业班,但,False,false
47,4,3,我和她妈着急啊,工作忙也顾不上自己的事,但,True,false
47,4,5,我和她妈着急啊,就趁有活动来替她看看,但,False,false
47,4,6,我和她妈着急啊,在相亲活动现场,就,False,false
47,4,7,我和她妈着急啊,老年人的数量基本上和年轻人相当,而,False,false
47,4,8,我和她妈着急啊,他们都是来替孩子打头阵的,但,False,false
47,4,4,我和她妈着急啊,我和她妈着急啊,而,False,false
48,6,1,父母着急主动请缨,记者调查发现,但,False,false
48,6,2,父母着急主动请缨,本该是年轻人自己做主的相亲大会,而,False,false
48,6,3,父母着急主动请缨,反而是爹妈唱了主角,但,False,false
48,6,4,父母着急主动请缨,要么是儿女排斥相亲,但,True,false
48,6,5,父母着急主动请缨,不愿来现场,却,True,false
48,6,7,父母着急主动请缨,要么就是父母不放心,但,False,false
48,6,8,父母着急主动请缨,替孩子来把关货比三家,就,False,false
48,6,6,父母着急主动请缨,父母着急主动请缨,因,False,true
49,5,1,年轻时的情感创伤让黄女士心有余悸,经过一段时间的交往,但,False,false
49,5,2,年轻时的情感创伤让黄女士心有余悸,他们都感觉非常有缘,但,False,false
49,5,3,年轻时的情感创伤让黄女士心有余悸,经过几个月的地下恋情,但,False,false
49,5,4,年轻时的情感创伤让黄女士心有余悸,徐某信誓旦旦地表示愿意娶黄女士为妻,但,False,false
49,5,6,年轻时的情感创伤让黄女士心有余悸,她并没有接受徐某的求婚,但,False,false
49,5,7,年轻时的情感创伤让黄女士心有余悸,之后两人继续以姐弟相称,但,False,false
49,5,5,年轻时的情感创伤让黄女士心有余悸,年轻时的情感创伤让黄女士心有余悸,而,True,false
50,5,1,黄女士无奈之下向法院提起诉讼,事业有成的黄女士与小20岁的小伙结婚,但,False,false
50,5,2,黄女士无奈之下向法院提起诉讼,为避免人财两空,但,False,false
50,5,3,黄女士无奈之下向法院提起诉讼,两人在婚前进行了财产公证,但,False,false
50,5,4,黄女士无奈之下向法院提起诉讼,怎知婚后小伙两次拿走黄女士钱财,但,True,false
50,5,5,黄女士无奈之下向法院提起诉讼,黄女士无奈之下向法院提起诉讼,而,False,false
51,6,1,黄女士无奈之下向公安机关报了案,2014年11月,更,False,false
51,6,2,黄女士无奈之下向公安机关报了案,徐某趁黄女士不在家,而,False,false
51,6,3,黄女士无奈之下向公安机关报了案,将她准备还房贷的12万元现金拿走,就,False,false
51,6,4,黄女士无奈之下向公安机关报了案,待黄女士发现后虽联系上了徐某,但,False,false
51,6,5,黄女士无奈之下向公安机关报了案,但他却拒绝归还这笔现金,但,True,false
51,6,7,黄女士无奈之下向公安机关报了案,徐某迫于压力,但,False,false
51,6,8,黄女士无奈之下向公安机关报了案,将其中的10万元通过银行汇款还给了黄女士,就,False,false
51,6,9,黄女士无奈之下向公安机关报了案,然而对剩余的2万元却迟迟不予归还,但,False,false
51,6,10,黄女士无奈之下向公安机关报了案,并且把黄女士的电话号码拖进了黑名单,但,False,false
51,6,6,黄女士无奈之下向公安机关报了案,黄女士无奈之下向公安机关报了案,而,False,false
52,3,1,害怕被现男友知道,女子未婚先孕,因,False,true
52,3,2,害怕被现男友知道,在厕所里产下前男友孩子后,而,False,false
52,3,4,害怕被现男友知道,居然用塑料带勒住孩子脖子,却,False,false
52,3,5,害怕被现男友知道,使其窒息而死,而,False,false
52,3,6,害怕被现男友知道,事后竟又回到寝室睡觉,但,False,false
52,3,3,害怕被现男友知道,害怕被现男友知道,更,True,false
53,8,1,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,2014年12月21日晚上11点,而,False,false
53,8,2,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,方某感觉肚子很疼就去了厕所,当,False,false
53,8,3,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,结果产下一男婴,但,False,false
53,8,4,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,方某忙用手把孩子的脐带扯断,而,False,false
53,8,5,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,然后给王明打电话,但,False,false
53,8,6,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,其电话被王明拉黑,因,False,true
53,8,7,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,久打不通,更,False,false
53,8,9,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,方某随手捡过一个黑色塑料袋,而,False,false
53,8,10,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,将其扭成条状,或,False,false
53,8,11,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,缠绕在男婴的脖子上,便,False,true
53,8,12,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,使其窒息而死,而,False,false
53,8,13,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,并将其尸体用黑色塑料袋包了五六层,但,False,false
53,8,14,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,放入自己床底的行李箱中,而,False,false
53,8,15,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,上面以衣服遮盖,但,False,false
53,8,8,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,过度惊慌且害怕婴儿的啼哭声被宿舍同学听到,因,True,true
54,8,1,事后又追悔莫及,方某出于无知和害怕,但,False,false
54,8,2,事后又追悔莫及,知道怀孕后并没有进行相应孕检,当,False,false
54,8,3,事后又追悔莫及,也没有为婴儿降生做相应的准备,但,False,false
54,8,4,事后又追悔莫及,突然产子后,但,False,false
54,8,6,事后又追悔莫及,为了保住脸面,但,False,false
54,8,7,事后又追悔莫及,情急之下不择手段,但,True,false
54,8,8,事后又追悔莫及,事后又追悔莫及,但,False,false
54,5,1,怕被人发现,方某出于无知和害怕,但,False,false
54,5,2,怕被人发现,知道怀孕后并没有进行相应孕检,但,False,false
54,5,3,怕被人发现,也没有为婴儿降生做相应的准备,但,False,false
54,5,4,怕被人发现,突然产子后,但,False,false
54,5,6,怕被人发现,为了保住脸面,就,False,false
54,5,7,怕被人发现,情急之下不择手段,但,False,false
54,5,5,怕被人发现,怕被人发现,更,True,false
56,2,1,无奈的她没有太多怨言,陈某得知丈夫婚外同居后,当,True,false
56,2,3,无奈的她没有太多怨言,只要求叶某每月及时支付保姆费和生活费,但,False,false
56,2,4,无奈的她没有太多怨言,直至去年4月份,但,False,false
56,2,5,无奈的她没有太多怨言,瘫痪在床的陈某灰心丧气服农药自杀了,而,False,false
